sample_id,task_id,risk_score,bsod_state,core_events,rk_events
1033,1033,5,NO,205,0
1034,1034,4,NO,85,0
1035,1035,4,NO,53,0
1036,1036,6,NO,2,0
1037,1037,6,NO,404,0
1038,1038,6,NO,328,0
1039,1039,3,NO,70,0
1040,1040,5,NO,130,0
1041,1041,4,NO,4,0
1042,1042,6,NO,612,0
1043,1043,1,NO,3,0
1044,1044,6,NO,2,0
1045,1045,4,NO,165,0
1046,1046,4,NO,2,0
1047,1047,6,NO,1061,0
1048,1048,3,NO,70,0
1049,1049,1,NO,92,0
1050,1050,6,NO,404,0
1051,1051,6,NO,493,0
1052,1052,6,NO,10,0
1053,1053,1,NO,187,0
1054,1054,6,NO,30156,0
1055,1055,1,NO,2,0
1056,1056,5,NO,242,0
1057,1057,4,NO,12,0
1058,1058,3,NO,70,0
1059,1059,5,NO,5592,0
1060,1060,6,NO,508,0
1061,1061,5,NO,76,0
1062,1062,5,NO,107,0
1063,1063,5,NO,3724,0
1064,1064,1,NO,0,0
1065,1065,5,NO,166,0
1066,1066,5,NO,166,0
1067,1067,6,NO,746,0
1068,1068,5,NO,3654,0
1069,1069,6,NO,374,0
1070,1070,4,NO,2,0
1071,1071,5,NO,25,0
1072,1072,3,NO,221,0
1073,1073,3,NO,142,0
1074,1074,4,NO,2,0
1075,1075,6,NO,187,0
1076,1076,6,NO,3,0
1077,1077,5,NO,2692,0
1078,1078,5,NO,72,0
1079,1079,1,NO,181,0
1080,1080,6,NO,248,0
1081,1081,1,NO,70,0
1082,1082,5,NO,114,0
1083,1083,6,NO,360,0
1084,1084,4,NO,2,0
1085,1085,8,NO,125,0
1086,1086,4,NO,104,0
1087,1087,1,NO,10,0
1088,1088,1,NO,2,0
1089,1089,1,NO,10,0
1090,1090,6,NO,679,0
1091,1091,5,NO,79,0
1092,1092,6,NO,452,0
1093,1093,4,NO,106,0
1094,1094,3,NO,70,0
1095,1095,1,NO,142,0
1096,1096,5,NO,304,0
1097,1097,1,NO,2,0
1098,1098,1,NO,2,0
1099,1099,6,NO,436,0
1100,1100,5,NO,3890,0
1101,1101,1,NO,27,0
1102,1102,1,NO,168,0
1103,1103,1,NO,426,0
1104,1104,5,NO,787,0
1105,1105,6,NO,1875,0
1106,1106,5,NO,3580,0
1107,1107,5,NO,166,0
1108,1108,10,NO,124,0
1109,1109,4,NO,105,0
1110,1110,1,NO,85,0
1111,1111,5,NO,166,0
1112,1112,5,NO,164,0
1113,1113,5,NO,10,0
1114,1114,6,NO,2,0
1115,1115,5,NO,1592,0
1116,1116,4,NO,2,0
1117,1117,4,NO,2,0
1118,1118,5,NO,5742,0
1119,1119,3,NO,74,0
1120,1120,4,NO,254,0
1121,1121,6,NO,335,0
1122,1122,4,NO,0,0
1123,1123,4,NO,2,0
1124,1124,4,NO,68,0
1125,1125,5,NO,166,0
1126,1126,7,NO,7505,0
1127,1127,2,NO,10,0
1128,1128,6,NO,2899,0
1129,1129,1,NO,0,0
1130,1130,5,NO,222,0
1131,1131,1,NO,10,0
1132,1132,5,NO,175,0
1133,1133,5,NO,144,0
1134,1134,4,NO,162,0
1135,1135,1,NO,10,0
1136,1136,5,NO,3641,0
1137,1137,1,NO,170,0
1138,1138,5,NO,268,0
1139,1139,5,NO,363,0
1140,1140,6,NO,409,0
1141,1141,1,NO,2,0
1142,1142,6,NO,422,0
1143,1143,6,NO,389,0
1144,1144,6,NO,3500,0
1145,1145,6,NO,535,0
1146,1146,1,NO,148,0
1147,1147,6,NO,10,0
1148,1148,4,NO,11,0
1149,1149,4,NO,113,0
1150,1150,4,NO,3,0
1151,1151,4,NO,2,0
1152,1152,4,NO,75,0
1153,1153,5,NO,144,0
1154,1154,4,NO,2,0
1155,1155,6,NO,210,0
1156,1156,1,NO,2,0
1157,1157,1,NO,2,0
1158,1158,7,NO,804,0
1159,1159,5,NO,166,0
1160,1160,5,NO,144,0
1161,1161,4,NO,10,0
1162,1162,4,NO,97,0
1163,1163,5,NO,144,0
1164,1164,4,NO,70,0
1165,1165,1,NO,2,0
1166,1166,4,NO,10,0
1167,1167,6,NO,153,0
1168,1168,2,NO,0,0
1169,1169,6,NO,1264,0
1170,1170,4,NO,88,0
1171,1171,4,NO,2,0
1172,1172,1,NO,2,0
1173,1173,5,NO,133,0
1174,1174,1,NO,2,0
1175,1175,6,NO,433,0
1176,1176,5,NO,254,0
1177,1177,7,NO,2654,0
1178,1178,5,NO,2585,0
1179,1179,6,NO,6,0
1180,1180,6,NO,1381,0
1181,1181,1,NO,83,0
1182,1182,6,NO,358,0
1183,1183,5,NO,3998,0
1184,1184,4,NO,10,0
1185,1185,6,NO,215,0
1186,1186,4,NO,94,0
1187,1187,6,NO,1462,0
1188,1188,6,NO,379,0
1189,1189,1,NO,5,0
1190,1190,6,NO,18980,0
1191,1191,4,NO,2,0
1192,1192,5,NO,3797,0
1193,1193,7,NO,349,0
1194,1194,1,NO,3,0
1195,1195,4,NO,87,0
1196,1196,5,NO,1955,0
1197,1197,4,NO,2,0
1198,1198,4,NO,10,0
1199,1199,5,NO,4966,0
1200,1200,1,NO,3,0
1201,1201,1,NO,70,0
1202,1202,10,NO,513,0
1203,1203,4,NO,11,0
1204,1204,6,NO,350,0
1205,1205,1,NO,2,0
1206,1206,1,NO,3,0
1207,1207,5,NO,304,0
1208,1208,1,NO,0,0
1209,1209,3,NO,151,0
1210,1210,4,NO,5,0
1211,1211,7,NO,1458,0
1212,1212,3,NO,70,0
1213,1213,4,NO,116,0
1214,1214,4,NO,167,0
1215,1215,4,NO,2,0
1216,1216,5,NO,166,0
1217,1217,4,NO,2,0
1218,1218,5,NO,434,0
1219,1219,7,NO,183,0
1220,1220,1,NO,111,0
1221,1221,5,NO,6255,0
1222,1222,6,NO,10,0
1223,1223,5,NO,119,0
1224,1224,1,NO,2,0
1225,1225,4,NO,9,0
1226,1226,1,NO,2,0
1227,1227,4,NO,18,0
1228,1228,1,NO,73,0
1229,1229,6,NO,65,0
1230,1230,6,NO,679,0
1231,1231,4,NO,87,0
1232,1232,6,NO,351,0
1233,1233,5,NO,113,0
1234,1234,4,NO,0,0
1235,1235,4,NO,68,0
1236,1236,6,NO,522,0
1237,1237,5,NO,4005,0
1238,1238,4,NO,4,0
1239,1239,1,NO,2,0
1240,1240,5,NO,1798,0
1241,1241,1,NO,2,0
1242,1242,1,NO,135,0
1243,1243,4,NO,145,0
1244,1244,4,NO,56,0
1245,1245,1,NO,2,0
1246,1246,1,NO,147,0
1247,1247,6,NO,352,0
1248,1248,4,NO,333,0
1249,1249,5,NO,5628,0
1250,1250,1,NO,2,0
1251,1251,1,NO,2,0
1252,1252,5,NO,166,0
1253,1253,1,NO,2,0
1254,1254,1,NO,2,0
1255,1255,5,NO,144,0
1256,1256,1,NO,0,0
1257,1257,4,NO,9,0
1258,1258,5,NO,165,0
1259,1259,6,NO,354,0
1260,1260,4,NO,4,0
1261,1261,5,NO,159,0
1262,1262,5,NO,235,0
1263,1263,5,NO,114,0
1264,1264,5,NO,113,0
1265,1265,5,NO,166,0
1266,1266,5,NO,325,0
1267,1267,1,NO,2,0
1268,1268,4,NO,3,0
1269,1269,4,NO,2,0
1270,1270,4,NO,10,0
1271,1271,6,NO,143,0
1272,1272,4,NO,113,0
1273,1273,5,NO,1381,0
1274,1274,6,NO,790,0
1275,1275,1,NO,2,0
1276,1276,1,NO,2,0
1277,1277,5,NO,166,0
1278,1278,6,NO,188,0
1279,1279,5,NO,1498,0
1280,1280,4,NO,2,0
1281,1281,6,NO,10,0
1282,1282,1,NO,9,0
1283,1283,5,NO,10,0
1284,1284,6,NO,588,0
1285,1285,1,NO,15,0
1286,1286,1,NO,209,0
1287,1287,5,NO,157,0
1288,1288,7,NO,93,0
1289,1289,6,NO,939,0
1290,1290,4,NO,2,0
1291,1291,4,NO,167,0
1292,1292,5,NO,3511,0
1293,1293,1,NO,2,0
1294,1294,1,NO,70,0
1295,1295,6,NO,365,0
1296,1296,6,NO,403,0
1297,1297,6,NO,556,0
1298,1298,5,NO,4527,0
1299,1299,6,NO,369,0
1300,1300,5,NO,143,0
1301,1301,4,NO,69,0
1302,1302,5,NO,165,0
1303,1303,4,NO,117,0
1304,1304,5,NO,194,0
1305,1305,6,NO,65,0
1306,1306,1,NO,2,0
1307,1307,1,NO,147,0
1308,1308,4,NO,8,0
1309,1309,5,NO,166,0
1310,1310,1,NO,0,0
1311,1311,1,NO,145,0
1312,1312,4,NO,141,0
1313,1313,6,NO,13,0
1314,1314,1,NO,0,0
1315,1315,1,NO,147,0
1316,1316,1,NO,160,0
1317,1317,1,NO,0,0
1318,1318,1,NO,2,0
1319,1319,1,NO,72,0
1320,1320,4,NO,0,0
1321,1321,5,NO,269,0
1322,1322,4,NO,2,0
1323,1323,1,NO,2,0
1324,1324,5,NO,166,0
1325,1325,5,NO,135,0
1326,1326,1,NO,10,0
1327,1327,5,NO,166,0
1328,1328,4,NO,87,0
1329,1329,5,NO,15550,0
1330,1330,4,NO,2,0
1331,1331,6,NO,369,0
1332,1332,5,NO,5,0
1333,1333,1,NO,2,0
1334,1334,5,NO,3732,0
1335,1335,5,NO,447,0
1336,1336,4,NO,2,0
1337,1337,1,NO,3,0
1338,1338,5,NO,3865,0
1339,1339,3,NO,302,0
1340,1340,5,NO,159,0
1341,1341,6,NO,729,0
1342,1342,5,NO,159,0
1343,1343,4,NO,2,0
1344,1344,5,NO,110,0
1345,1345,5,NO,3477,0
1346,1346,4,NO,123,0
1347,1347,4,NO,188,0
1348,1348,1,NO,76,0
1349,1349,4,NO,0,0
1350,1350,5,NO,7390,0
1351,1351,1,NO,149,0
1352,1352,5,NO,3479,0
1353,1353,1,NO,2,0
1354,1354,1,NO,10,0
1355,1355,5,NO,72,0
1356,1356,4,NO,94,0
1357,1357,4,NO,86,0
1358,1358,1,NO,149,0
1359,1359,1,NO,174,0
1360,1360,6,NO,470,0
1361,1361,5,NO,200,0
1362,1362,5,NO,111,0
1363,1363,1,NO,2,0
1364,1364,5,NO,3818,0
1365,1365,5,NO,2593,0
1366,1366,4,NO,2,0
1367,1367,4,NO,93,0
1368,1368,6,NO,414,0
1369,1369,1,NO,2,0
1370,1370,5,NO,3475,0
1371,1371,4,NO,3,0
1372,1372,6,NO,354,0
1373,1373,6,NO,2,0
1374,1374,6,NO,1376,0
1375,1375,1,NO,0,0
1376,1376,1,NO,2,0
1377,1377,1,NO,10,0
1378,1378,5,NO,469,0
1379,1379,1,NO,2,0
1380,1380,5,NO,298,0
1381,1381,4,NO,2,0
1382,1382,4,NO,3,0
1383,1383,4,NO,2,0
1384,1384,4,NO,11,0
1385,1385,4,NO,88,0
1386,1386,6,NO,2,0
1387,1387,4,NO,4,0
1388,1388,5,NO,165,0
1389,1389,4,NO,8,0
1390,1390,5,NO,166,0
1391,1391,5,NO,3545,0
1392,1392,7,NO,1429,0
1393,1393,1,NO,92,0
1394,1394,1,NO,2,0
1395,1395,5,NO,166,0
1396,1396,5,NO,1087,0
1397,1397,6,NO,322,0
1398,1398,4,NO,165,0
1399,1399,4,NO,68,0
1400,1400,5,NO,71,0
1401,1401,6,NO,346,0
1402,1402,4,NO,178,0
1403,1403,4,NO,4,0
1404,1404,10,NO,128,0
1405,1405,4,NO,4,0
1406,1406,5,NO,287,0
1407,1407,4,NO,0,0
1408,1408,5,NO,135,0
1409,1409,4,NO,93,0
1410,1410,1,NO,10,0
1411,1411,1,NO,2,0
1412,1412,5,NO,2468,0
1413,1413,4,NO,8,0
1414,1414,4,NO,3,0
1415,1415,5,NO,620,0
1416,1416,1,NO,2,0
1417,1417,5,NO,166,0
1418,1418,4,NO,142,0
1419,1419,1,NO,10,0
1420,1420,6,NO,389,0
1421,1421,1,NO,2,0
1422,1422,5,NO,166,0
1423,1423,6,NO,380,0
1424,1424,6,NO,533,0
1425,1425,5,NO,165,0
1426,1426,4,NO,95,0
1427,1427,1,NO,2,0
1428,1428,1,NO,2,0
1429,1429,5,NO,5124,0
1430,1430,1,NO,10,0
1431,1431,4,NO,2,0
1432,1432,5,NO,151,0
1433,1433,1,NO,2,0
1434,1434,6,NO,379,0
1435,1435,1,NO,146,0
1436,1436,1,NO,3,0
1437,1437,6,NO,63,0
1438,1438,4,NO,105,0
1439,1439,5,NO,315,0
1440,1440,2,NO,0,0
1441,1441,6,NO,382,0
1442,1442,6,NO,287,0
1443,1443,1,NO,2,0
1444,1444,5,NO,111,0
1445,1445,6,NO,4,0
1446,1446,4,NO,0,0
1447,1447,4,NO,10,0
1448,1448,1,NO,2,0
1449,1449,6,NO,4,0
1450,1450,4,NO,2,0
1451,1451,5,NO,165,0
1452,1452,4,NO,94,0
1453,1453,4,NO,156,0
1454,1454,4,NO,2,0
1455,1455,6,NO,1618,0
1456,1456,1,NO,122,0
1457,1457,4,NO,2,0
1458,1458,6,NO,473,0
1459,1459,1,NO,2,0
1460,1460,5,NO,3849,0
1461,1461,4,NO,167,0
1462,1462,6,NO,1932,0
1463,1463,5,NO,1810,0
1464,1464,5,NO,166,0
1465,1465,1,NO,181,0
1466,1466,5,NO,373,0
1467,1467,5,NO,78,0
1468,1468,4,NO,90,0
1469,1469,1,NO,2,0
1470,1470,5,NO,3581,0
1471,1471,6,NO,161,0
1472,1472,4,NO,85,0
1473,1473,5,NO,1798,0
1474,1474,1,NO,173,0
1475,1475,4,NO,4,0
1476,1476,5,NO,228,0
1477,1477,5,NO,166,0
1478,1478,1,NO,2,0
1479,1479,3,NO,142,0
1480,1480,1,NO,171,0
1481,1481,1,NO,2,0
1482,1482,1,NO,0,0
1483,1483,8,NO,1403,0
1484,1484,1,NO,0,0
1485,1485,5,NO,18761,0
1486,1486,5,NO,393,0
1487,1487,6,NO,375,0
1488,1488,4,NO,150,0
1489,1489,6,NO,3968,0
1490,1490,4,NO,0,0
1491,1491,5,NO,5818,0
1492,1492,5,NO,146,0
1493,1493,3,NO,70,0
1494,1494,1,NO,189,0
1495,1495,1,NO,2,0
1496,1496,5,NO,195,0
1497,1497,1,NO,2,0
1498,1498,6,NO,10,0
1499,1499,6,NO,282,0
1500,1500,1,NO,64,0
1501,1501,6,NO,355,0
1502,1502,5,NO,151,0
1503,1503,1,NO,155,0
1504,1504,6,NO,4,0
1505,1505,5,NO,3394,0
1506,1506,6,NO,231,0
1507,1507,4,NO,140,0
1508,1508,3,NO,70,0
1509,1509,4,NO,2,0
1510,1510,6,NO,2400,0
1511,1511,1,NO,149,0
1512,1512,5,NO,242,0
1513,1513,5,NO,11,0
1514,1514,6,NO,2182,0
1515,1515,5,NO,166,0
1516,1516,1,NO,9,0
1517,1517,4,NO,11,0
1518,1518,6,NO,1070,0
1519,1519,6,NO,196,0
1520,1520,3,NO,70,0
1521,1521,7,NO,342,0
1522,1522,5,NO,317,0
1523,1523,4,NO,86,0
1524,1524,5,NO,165,0
1525,1525,6,NO,68,0
1526,1526,5,NO,140,0
1527,1527,7,NO,9473,0
1528,1528,6,NO,878,0
1529,1529,1,NO,2,0
1530,1530,6,NO,358,0
1531,1531,6,NO,284,0
1532,1532,5,NO,165,0
1533,1533,6,NO,352,0
1534,1534,5,NO,1092,0
1535,1535,1,NO,149,0
1536,1536,1,NO,10,0
1537,1537,4,NO,13,0
1538,1538,4,NO,6,0
1539,1539,4,NO,631,0
1540,1540,5,NO,134,0
1541,1541,4,NO,0,0
1542,1542,1,NO,93,0
1543,1543,6,NO,312,0
1544,1544,5,NO,144,0
1545,1545,5,NO,144,0
1546,1546,5,NO,3473,0
1547,1547,7,NO,757,0
1548,1548,5,NO,137,0
1549,1549,5,NO,143,0
1550,1550,4,NO,10,0
1551,1551,7,NO,7521,0
1552,1552,1,NO,10,0
1553,1553,1,NO,2,0
1554,1554,5,NO,272,0
1555,1555,1,NO,2,0
1556,1556,6,NO,190,0
1557,1557,6,NO,56,0
1558,1558,1,NO,2,0
1559,1559,5,NO,1820,0
1560,1560,5,NO,1088,0
1561,1561,5,NO,165,0
1562,1562,4,NO,6,0
1563,1563,5,NO,3861,0
1564,1564,6,NO,398,0
1565,1565,5,NO,8441,0
1566,1566,5,NO,3792,0
1567,1567,5,NO,164,0
1568,1568,1,NO,120,0
1569,1569,5,NO,3585,0
1570,1570,3,NO,70,0
1571,1571,4,NO,9,0
1572,1572,1,NO,2,0
1573,1573,6,NO,182,0
1574,1574,4,NO,10,0
1575,1575,7,NO,980,0
1576,1576,6,NO,707,0
1577,1577,7,NO,758,0
1578,1578,1,NO,2,0
1579,1579,5,NO,165,0
1580,1580,4,NO,87,0
1581,1581,6,NO,438,0
1582,1582,4,NO,2,0
1583,1583,1,NO,252,0
1584,1584,4,NO,9,0
1585,1585,6,NO,361,0
1586,1586,4,NO,2,0
1587,1587,1,NO,0,0
1588,1588,5,NO,3942,0
1589,1589,5,NO,3612,0
1590,1590,5,NO,2416,0
1591,1591,5,NO,125,0
1592,1592,5,NO,3990,0
1593,1593,5,NO,309,0
1594,1594,5,NO,166,0
1595,1595,6,NO,346,0
1596,1596,5,NO,177,0
1597,1597,6,NO,2,0
1598,1598,4,NO,194,0
1599,1599,5,NO,137,0
1600,1600,1,NO,157,0
1601,1601,1,NO,0,0
1602,1602,1,NO,150,0
1603,1603,5,NO,1862,0
1604,1604,1,NO,76,0
1605,1605,1,NO,85,0
1606,1606,4,NO,2,0
1607,1607,6,NO,500,0
1608,1608,5,NO,644,0
1609,1609,4,NO,155,0
1610,1610,4,NO,142,0
1611,1611,1,NO,2,0
1612,1612,4,NO,73,0
1613,1613,4,NO,172,0
1614,1614,6,NO,498,0
1615,1615,8,NO,5412,0
1616,1616,5,NO,3045,0
1617,1617,4,NO,4,0
1618,1618,6,NO,413,0
1619,1619,6,NO,343,0
1620,1620,1,NO,16,0
1621,1621,4,NO,2,0
1622,1622,1,NO,4,0
1623,1623,4,NO,4,0
1624,1624,5,NO,314,0
1625,1625,5,NO,166,0
1626,1626,6,NO,493,0
1627,1627,4,NO,64,0
1628,1628,7,NO,214,0
1629,1629,5,NO,166,0
1630,1630,5,NO,166,0
1631,1631,1,NO,2,0
1632,1632,4,NO,5,0
1633,1633,4,NO,4,0
1634,1634,5,NO,1945,0
1635,1635,1,NO,72,0
1636,1636,1,NO,68,0
1637,1637,6,NO,138,0
1638,1638,7,NO,790,0
1639,1639,5,NO,164,0
1640,1640,5,NO,143,0
1641,1641,1,NO,2,0
1642,1642,5,NO,108,0
1643,1643,5,NO,2250,0
1644,1644,6,NO,169,0
1645,1645,6,NO,187,0
1646,1646,6,NO,383,0
1647,1647,1,NO,2,0
1648,1648,1,NO,0,0
1649,1649,6,NO,411,0
1650,1650,5,NO,159,0
1651,1651,5,NO,166,0
1652,1652,4,NO,2083,0
1653,1653,4,NO,2,0
1654,1654,1,NO,70,0
1655,1655,7,NO,6139,0
1656,1656,3,NO,142,0
1657,1657,4,NO,4,0
1658,1658,1,NO,2,0
1659,1659,4,NO,0,0
1660,1660,4,NO,4,0
1661,1661,4,NO,55,0
1662,1662,1,NO,2,0
1663,1663,5,NO,144,0
1664,1664,6,NO,300,0
1665,1665,5,NO,166,0
1666,1666,1,NO,2,0
1667,1667,1,NO,2,0
1668,1668,1,NO,Task Error,Task Error
1669,1669,5,NO,181,0
1670,1670,4,NO,69,0
1671,1671,1,NO,147,0
1672,1672,6,NO,417,0
1673,1673,1,NO,Task Error,Task Error
1674,1674,5,NO,166,0
1675,1675,1,NO,69,0
1676,1676,10,NO,1218,0
1677,1677,4,NO,10,0
1678,1678,5,NO,3750,0
1679,1679,6,NO,187,0
1680,1680,1,NO,2,0
1681,1681,4,NO,167,0
1682,1682,6,NO,10,0
1683,1683,5,NO,166,0
1684,1684,5,NO,7251,0
1685,1685,1,NO,101,0
1686,1686,5,NO,392,0
1687,1687,1,NO,2,0
1688,1688,4,NO,2,0
1689,1689,6,NO,10,0
1690,1690,5,NO,181,0
1691,1691,1,NO,2,0
1692,1692,1,NO,2,0
1693,1693,5,NO,194,0
1694,1694,4,NO,2,0
1695,1695,5,NO,283,0
1696,1696,6,NO,495,0
1697,1697,1,NO,137,0
1698,1698,4,NO,10,0
1699,1699,1,NO,0,0
1700,1700,1,NO,2,0
1701,1701,6,NO,4,0
1702,1702,4,NO,15,0
1703,1703,5,NO,166,0
1704,1704,5,NO,166,0
1705,1705,6,NO,365,0
1706,1706,5,NO,170,0
1707,1707,5,NO,166,0
1708,1708,4,NO,0,0
1709,1709,1,NO,176,0
1710,1710,4,NO,4,0
1711,1711,6,NO,414,0
1712,1712,1,NO,2,0
1713,1713,6,NO,193,0
1714,1714,3,NO,2,0
1715,1715,4,NO,56,0
1716,1716,1,NO,65,0
1717,1717,1,NO,86,0
1718,1718,3,NO,70,0
1719,1719,4,NO,2,0
1720,1720,1,NO,2,0
1721,1721,4,NO,2,0
1722,1722,1,NO,114,0
1723,1723,1,NO,2,0
1724,1724,7,NO,1507,0
1725,1725,4,NO,295,0
1726,1726,5,NO,144,0
1727,1727,5,NO,374,0
1728,1728,6,NO,8942,0
1729,1729,4,NO,11,0
1730,1730,5,NO,437,0
1731,1731,4,NO,2,0
1732,1732,1,NO,2,0
1733,1733,5,NO,4428,0
1734,1734,1,NO,193,0
1735,1735,4,NO,72,0
1736,1736,4,NO,162,0
1737,1737,4,NO,4,0
1738,1738,6,NO,413,0
1739,1739,5,NO,3469,0
1740,1740,5,NO,3409,0
1741,1741,4,NO,2,0
1742,1742,4,NO,9,0
1743,1743,6,NO,10,0
1744,1744,4,NO,98,0
1745,1745,6,NO,434,0
1746,1746,7,NO,5487,0
1747,1747,6,NO,550,0
1748,1748,4,NO,2,0
1749,1749,1,NO,0,0
1750,1750,6,NO,35,0
1751,1751,5,NO,166,0
1752,1752,5,NO,151,0
1753,1753,4,NO,167,0
1754,1754,4,NO,10,0
1755,1755,6,NO,301,0
1756,1756,6,NO,2115,0
1757,1757,4,NO,131,0
1758,1758,4,NO,10,0
1759,1759,5,NO,1173,0
1760,1760,5,NO,143,0
1761,1761,4,NO,8,0
1762,1762,1,NO,2,0
1763,1763,1,NO,0,0
1764,1764,1,NO,2,0
1765,1765,4,NO,8,0
1766,1766,4,NO,17,0
1767,1767,5,NO,175,0
1768,1768,7,NO,138,0
1769,1769,1,NO,2,0
1770,1770,4,NO,162,0
1771,1771,6,NO,11,0
1772,1772,6,NO,414,0
1773,1773,1,NO,69,0
1774,1774,6,NO,281,0
1775,1775,6,NO,3275,0
1776,1776,5,NO,259,0
1777,1777,6,NO,192,0
1778,1778,5,NO,3481,0
1779,1779,5,NO,107,0
1780,1780,5,NO,1542,0
1781,1781,1,NO,0,0
1782,1782,5,NO,144,0
1783,1783,5,NO,1784,0
1784,1784,6,NO,144,0
1785,1785,1,NO,2,0
1786,1786,6,NO,176,0
1787,1787,7,NO,5744,0
1788,1788,5,NO,113,0
1789,1789,5,NO,3734,0
1790,1790,4,NO,68,0
1791,1791,5,NO,2898,0
1792,1792,6,NO,349,0
1793,1793,5,NO,3552,0
1794,1794,4,NO,68,0
1795,1795,6,NO,370,0
1796,1796,5,NO,7723,0
1797,1797,1,NO,150,0
1798,1798,4,NO,17,0
1799,1799,5,NO,109,0
1800,1800,5,NO,159,0
1801,1801,6,NO,369,0
1802,1802,4,NO,2,0
1803,1803,5,NO,3465,0
1804,1804,6,NO,128,0
1805,1805,6,NO,316,0
1806,1806,1,NO,5,0
1807,1807,1,NO,0,0
1808,1808,1,NO,2,0
1809,1809,1,NO,2,0
1810,1810,4,NO,121,0
1811,1811,1,NO,Task Error,Task Error
1812,1812,6,NO,356,0
1813,1813,4,NO,3,0
1814,1814,1,NO,64,0
1815,1815,6,NO,188,0
1816,1816,7,NO,321,0
1817,1817,1,NO,2,0
1818,1818,4,NO,98,0
1819,1819,4,NO,73,0
1820,1820,5,NO,118,0
1821,1821,4,NO,63,0
1822,1822,5,NO,72,0
1823,1823,5,NO,3671,0
1824,1824,4,NO,10,0
1825,1825,4,NO,2,0
1826,1826,7,NO,8253,0
1827,1827,1,NO,0,0
1828,1828,1,NO,0,0
1829,1829,4,NO,2,0
1830,1830,6,NO,10,0
1831,1831,1,NO,2,0
1832,1832,1,NO,0,0
1833,1833,6,NO,301,0
1834,1834,1,NO,10,0
1835,1835,4,NO,2,0
1836,1836,1,NO,93,0
1837,1837,5,NO,141,0
1838,1838,4,NO,2,0
1839,1839,5,NO,3757,0
1840,1840,4,NO,14,0
1841,1841,1,NO,4,0
1842,1842,4,NO,164,0
1843,1843,6,NO,162,0
1844,1844,5,NO,132,0
1845,1845,1,NO,24,0
1846,1846,1,NO,0,0
1847,1847,5,NO,166,0
1848,1848,4,NO,85,0
1849,1849,5,NO,137,0
1850,1850,5,NO,3,0
1851,1851,4,NO,92,0
1852,1852,5,NO,132,0
1853,1853,1,NO,173,0
1854,1854,3,NO,142,0
1855,1855,5,NO,3884,0
1856,1856,4,NO,71,0
1857,1857,5,NO,137,0
1858,1858,5,NO,1798,0
1859,1859,6,NO,396,0
1860,1860,4,NO,86,0
1861,1861,1,NO,2,0
1862,1862,4,NO,87,0
1863,1863,1,NO,2,0
1864,1864,6,NO,10,0
1865,1865,1,NO,2,0
1866,1866,6,NO,414,0
1867,1867,4,NO,91,0
1868,1868,5,NO,153,0
1869,1869,4,NO,98,0
1870,1870,3,NO,142,0
1871,1871,7,NO,300,0
1872,1872,6,NO,416,0
1873,1873,6,NO,362,0
1874,1874,1,NO,72,0
1875,1875,1,NO,71,0
1876,1876,6,NO,721,0
1877,1877,1,NO,70,0
1878,1878,5,NO,461,0
1879,1879,5,NO,1596,0
1880,1880,4,NO,181,0
1881,1881,5,NO,164,0
1882,1882,6,NO,1657,0
1883,1883,4,NO,127,0
1884,1884,7,NO,8309,0
1885,1885,6,NO,253,0
1886,1886,5,NO,4002,0
1887,1887,6,NO,486,0
1888,1888,5,NO,166,0
1889,1889,6,NO,349,0
1890,1890,6,NO,379,0
1891,1891,1,NO,85,0
1892,1892,5,NO,144,0
1893,1893,4,NO,2,0
1894,1894,1,NO,135,0
1895,1895,6,NO,370,0
1896,1896,5,NO,166,0
1897,1897,4,NO,172,0
1898,1898,5,NO,204,0
1899,1899,4,NO,124,0
1900,1900,6,NO,1039,0
1901,1901,5,NO,144,0
1902,1902,1,NO,0,0
1903,1903,6,NO,128,0
1904,1904,5,NO,116,0
1905,1905,1,NO,10,0
1906,1906,1,NO,139,0
1907,1907,1,NO,2,0
1908,1908,4,NO,86,0
1909,1909,1,NO,2,0
1910,1910,4,NO,2,0
1911,1911,5,NO,215,0
1912,1912,1,NO,2,0
1913,1913,5,NO,72,0
1914,1914,3,NO,142,0
1915,1915,4,NO,11,0
1916,1916,1,NO,146,0
1917,1917,1,NO,0,0
1918,1918,5,NO,3485,0
1919,1919,1,NO,136,0
1920,1920,5,NO,68,0
1921,1921,5,NO,4350,0
1922,1922,3,NO,70,0
1923,1923,6,NO,420,0
1924,1924,3,NO,70,0
1925,1925,1,NO,0,0
1926,1926,1,NO,10,0
1927,1927,6,NO,300,0
1928,1928,6,NO,133,0
1929,1929,5,NO,3506,0
1930,1930,5,NO,307,0
1931,1931,1,NO,10,0
1932,1932,5,NO,166,0
1933,1933,1,NO,116,0
1934,1934,5,NO,73,0
1935,1935,7,NO,818,0
1936,1936,6,NO,648,0
1937,1937,4,NO,10,0
1938,1938,5,NO,6573,0
1939,1939,1,NO,65,0
1940,1940,1,NO,122,0
1941,1941,4,NO,2,0
1942,1942,5,NO,166,0
1943,1943,1,NO,2,0
1944,1944,4,NO,2,0
1945,1945,5,NO,69,0
1946,1946,1,NO,2,0
1947,1947,1,NO,2,0
1948,1948,6,NO,137,0
1949,1949,5,NO,242,0
1950,1950,1,NO,10,0
1951,1951,5,NO,3651,0
1952,1952,1,NO,142,0
1953,1953,7,NO,297,0
1954,1954,6,NO,347,0
